1.580415651756000000e+12,3.397302874840857356e-03,1.882008653044395317e+02,8.973341416190356767e+01,1.133603413747352739e-02,2.103981672548567872e+02,7.882897259024171888e+01,2.008708058605124247e-02,1.676251049687007821e+02,7.792514217682108324e+01,1.047600220233454671e+00,2.428492873313495579e+02,8.859802411341840411e+01,8.643152668880274003e-01,1.529306598250411184e+02,9.141210036475845868e+01,9.958149371112534620e-02,2.517350847949231252e+02,1.633607328189052055e+02,7.838009034699000566e-03,1.106502461597948468e+02,1.549980116167501194e+02,1.176472882933897957e+00,2.951284641388573391e+02,3.703296688108276840e+02,6.107285812147923432e-01,1.001514224585212105e+02,3.902126627277351645e+02,6.338309119425949989e-02,5.104841012985271504e+02,5.092651929323950526e+02,8.748028599215154633e-03,5.706305922250977574e+02,5.340754851341453104e+02,9.057282488882023586e-02,1.946662589545875335e+02,2.998002678909313090e+02,2.637329301662219572e-02,1.140543574757414120e+02,3.055916713138472574e+02,-5.048949616128721452e-02,5.168508383873089542e+02,4.973137311584126792e+02,-2.740966482766044043e-02,3.742109536915990589e+02,5.192043898369734052e+02,-3.172575887434877367e-02,5.056874667591812340e+02,5.022438956506076124e+02,-2.457729305440587916e-02,5.039112813203123551e+02,4.691575296101580648e+02
1.580415651801000000e+12,3.401236781396033138e-03,1.880897860698821376e+02,9.031055499969539824e+01,1.133925278829139849e-02,2.096344725807322789e+02,7.885926692693919904e+01,2.008070288906027567e-02,1.674116671647124690e+02,7.901864518630551970e+01,1.046428750545039144e+00,2.425974520018262126e+02,8.788214110332599205e+01,8.783472731517603105e-01,1.528926707838202788e+02,9.111258636609601069e+01,9.968192753757187941e-02,2.510164563902538646e+02,1.637879694130199937e+02,9.801326428955592363e-03,1.109663180226353063e+02,1.553754131245322299e+02,1.273781995482726082e+00,2.944690374608417187e+02,3.691439623419560121e+02,7.272876992472477875e-01,9.972174920797405662e+01,3.883081758600308717e+02,6.588511164270577369e-02,5.099825965563092609e+02,5.096153684856537893e+02,8.912421934795980438e-03,5.707668169940666303e+02,5.343240335898846070e+02,9.199328180491406215e-02,2.049297028383423935e+02,2.974250171005616608e+02,3.129720291919482755e-02,1.143570633518357624e+02,3.064562901124854193e+02,-5.207372149551429963e-02,5.922142184335152706e+02,5.558655307693076111e+02,-2.767998167060387038e-02,5.881044694305946905e+02,5.543167705215550995e+02,-3.285421496399439784e-02,5.053039094877804018e+02,5.035716596644694505e+02,-2.533250090034706511e-02,5.216318818492520677e+02,4.761709012966853152e+02
1.580415651846000000e+12,3.392415293969275325e-03,1.879477475241622813e+02,9.027171099130532639e+01,1.132435162709755083e-02,2.098914377132711593e+02,7.909202698895281003e+01,2.006103335628439677e-02,1.672713955511424331e+02,7.895593809425784571e+01,1.047422061950221028e+00,2.425553306192873038e+02,8.869678232110322824e+01,8.686128213809778398e-01,1.528459420782025973e+02,9.138168253280321096e+01,1.013775604721421919e-01,2.510082487054289686e+02,1.642040344361231234e+02,1.026201072842458650e-02,1.111212665726109776e+02,1.549589301174796958e+02,1.266094188399596199e+00,2.929115912667756447e+02,3.659186651933665644e+02,6.858878627070256195e-01,9.880536214723716171e+01,3.904417369312857318e+02,6.750302384577927528e-02,5.108432445074279258e+02,5.091335659868697689e+02,8.990675382805471405e-03,5.707096291900783172e+02,5.339780568753903935e+02,9.585803579627949489e-02,1.954837405632937646e+02,3.013055040898612447e+02,2.660141489333880949e-02,1.144083518823561860e+02,3.069626206693920381e+02,-5.042270543152609086e-02,5.929557789575910647e+02,5.557764431902705837e+02,-2.723317547448050879e-02,5.887056063469369747e+02,5.541789308145998803e+02,-3.298790073164500208e-02,5.046556163822356780e+02,5.032594256542554376e+02,-2.513902864718837657e-02,6.027189821046022189e+02,5.274321108662378492e+02
1.580415651879000000e+12,3.398256549157263606e-03,1.880402549718762941e+02,9.055490461667011459e+01,1.132697423146766802e-02,2.115920624092828461e+02,7.892688533039250842e+01,2.012498914012839091e-02,1.672898723416336679e+02,7.930440371317808967e+01,1.047518383056178060e+00,2.425951720893748416e+02,8.926013918819953119e+01,8.564273670123865312e-01,1.530014511066558782e+02,9.128394078608629059e+01,1.004312175270433150e-01,2.508006246781916104e+02,1.639241751827184430e+02,1.839089218289235994e-02,1.111465261026450264e+02,1.548760363006022658e+02,1.271032910056395515e+00,2.937182052927970517e+02,3.668086860165669805e+02,7.020271911867924652e-01,9.954376404260437994e+01,3.884289732214122068e+02,7.295893500529465614e-02,5.116535063933715151e+02,5.092501645094864671e+02,1.277820969421923636e-02,5.708127192314207150e+02,5.336322321550596826e+02,9.147061612545925868e-02,1.947247957067762343e+02,2.991819936326627953e+02,3.980579948849452543e-02,1.141010671820886841e+02,3.043620765302869700e+02,-4.980242410773554063e-02,5.932466007900327440e+02,5.558417626820021269e+02,-2.700240538202297591e-02,5.888593864417814530e+02,5.541399443116815746e+02,-3.418459622331656428e-02,5.052445747662337681e+02,5.031506928295959256e+02,-2.526693416127962985e-02,6.024954366887461674e+02,5.268956664657027886e+02
1.580415651916000000e+12,3.390150317467810481e-03,1.877775900582089719e+02,9.083151499483159341e+01,1.131493409322303911e-02,2.098054090167731260e+02,7.908594722241585373e+01,2.007426558742453349e-02,1.673034853188953264e+02,7.939074589763819745e+01,1.047461401015772786e+00,2.422017161980810727e+02,8.915807510746022047e+01,8.593524053500940507e-01,1.532097306087230209e+02,9.093804956830904018e+01,9.994943318332383253e-02,2.507270025052830533e+02,1.636294584998390746e+02,1.864838424832204744e-02,1.113391122073386157e+02,1.549319321542014904e+02,1.206643442817015632e+00,2.941403120838962195e+02,3.671867524988140303e+02,7.137974992045231781e-01,1.001065699308582850e+02,3.873464327909647409e+02,7.097657392703232704e-02,5.128664578160369274e+02,5.100208509151285057e+02,8.980367504549627289e-03,5.720322064031133777e+02,5.345906693510713694e+02,9.612030740916210902e-02,1.948106344105700316e+02,2.983790084672931471e+02,2.939214533991588163e-02,1.141929286546081386e+02,3.043138563819406386e+02,-4.897660082304992890e-02,5.926093272613362615e+02,5.562210641168270513e+02,-2.708142391152751349e-02,5.886000843989797886e+02,5.544596830337145548e+02,-3.335494799681700678e-02,5.055550798428388362e+02,5.034024521620375481e+02,-2.529327103236718097e-02,6.024095219878706757e+02,5.272156141797106557e+02
1.580415651970000000e+12,3.414230593957068294e-03,1.879162372341574212e+02,9.065839364269150735e+01,1.133162339376014849e-02,2.098230023411894649e+02,7.912345178224074971e+01,2.010460435161520731e-02,1.671284355408068052e+02,7.907255561614499584e+01,1.046287189513697591e+00,2.425657802180226952e+02,8.892713897540770063e+01,8.599489882396509355e-01,1.531372483920401351e+02,9.122196516595009541e+01,9.915222105945298292e-02,2.509862665495437568e+02,1.645949254259091106e+02,1.547288719326833650e-02,1.116950350399018532e+02,1.558327635622754030e+02,1.202925960727019294e+00,2.947476997602094571e+02,3.671761509059151649e+02,7.592797174700566254e-01,9.974385485911705018e+01,3.877682165944667076e+02,6.852440158806977211e-02,5.105335184009104523e+02,5.093467188018016714e+02,1.159900350917637823e-02,3.222037911892575153e+02,5.042151297717912826e+02,1.316210797065444638e-01,2.042699341734591201e+02,2.961692983201627953e+02,4.385128966398013639e-02,1.140760736418406225e+02,3.033694406475048595e+02,-5.025218678737201905e-02,5.924645528206747258e+02,5.565055781914866202e+02,-2.651264332912933730e-02,3.742464110800353296e+02,5.183912590611952282e+02,-3.355458723523415537e-02,5.064024093053874367e+02,5.039412904706464928e+02,-2.553795438559753814e-02,6.026414460819855776e+02,5.277150859999926524e+02
1.580415652017000000e+12,3.402786502160193294e-03,1.882596585467790362e+02,9.063643998571194516e+01,1.132935841725868364e-02,2.116050579102555957e+02,7.866428691417168295e+01,2.011926709422995341e-02,1.674829144288175087e+02,7.901105497776953257e+01,1.046221207171931233e+00,2.422637868145693858e+02,8.861330902647773655e+01,9.000866964267542070e-01,1.528044096730469334e+02,9.082374995741410828e+01,9.870333847964951612e-02,2.507549124335418185e+02,1.641731226231367202e+02,1.911085668713430330e-02,1.114457266133454141e+02,1.555860580357676213e+02,1.208739738173766121e+00,2.954732059007736780e+02,3.683164871170047263e+02,7.606568827875920258e-01,1.000329952561257869e+02,3.886000426523460760e+02,6.165936584554847916e-02,5.109733135127781338e+02,5.091993224618211116e+02,9.798140436900262817e-03,3.205391914848861461e+02,5.049722316990772697e+02,9.441092815339047206e-02,2.052087451231186606e+02,2.969021191798418045e+02,3.645022562570346403e-02,1.153587238880711681e+02,3.065879170580107029e+02,-5.228824699396410203e-02,5.171255108398868288e+02,4.970228713274301526e+02,-2.771948418326747321e-02,5.876817736621121639e+02,5.547818156638215896e+02,-3.267597332739032717e-02,5.060849504958057423e+02,5.038355785299850140e+02,-2.535238300750060000e-02,5.221627784628220752e+02,4.761827948399732691e+02
1.580415652069000000e+12,3.403024920739294856e-03,1.877593792575037241e+02,9.096972518756018644e+01,1.132745106862587114e-02,2.112549583540785534e+02,7.908684968776117330e+01,2.009888230571676981e-02,1.671974028924605022e+02,7.925472062100882908e+01,1.046247612029566731e+00,2.419406472231297016e+02,8.902624866959544647e+01,8.882499888347437089e-01,1.527491312957366176e+02,9.137170791582849461e+01,9.830279526675889112e-02,2.505324689753705911e+02,1.643218299127768205e+02,2.021574798733571932e-02,1.113422375873240355e+02,1.565157493356217060e+02,1.181230406470580085e+00,2.955337185770869155e+02,3.672936233949716325e+02,6.693836941965886078e-01,1.007881925065513826e+02,3.881365934487954519e+02,6.300437818251786171e-02,5.113422793444901799e+02,5.091038131293794891e+02,9.626685813558702454e-03,3.237872663838100493e+02,5.043612531606531206e+02,9.641942959367710841e-02,2.046303693327490123e+02,2.971179888904449058e+02,3.171299374527705717e-02,1.151495799191995815e+02,3.062737071236721818e+02,-5.294007780129232621e-02,5.923015960782136062e+02,5.563843818454263328e+02,-2.630987484686148070e-02,3.744479363414653221e+02,5.186506940988897441e+02,-3.408746160709060641e-02,5.060425061256695471e+02,5.042340122301309293e+02,-2.585305666850907721e-02,6.017481573842715079e+02,5.278522417332126224e+02
1.580415652117000000e+12,3.390388736046912044e-03,1.880359421374891440e+02,9.071747187408742263e+01,1.131433804677528521e-02,2.112740146223178499e+02,7.880222161747907705e+01,2.007355033168722880e-02,1.672402177483700427e+02,7.949390243642710630e+01,1.046724926024928060e+00,2.421938694993943102e+02,8.894751569294174942e+01,8.827632620738794511e-01,1.533400656038591876e+02,9.169464801492870265e+01,1.010913985725755415e-01,2.504641855974523139e+02,1.640831610776600655e+02,1.908832613140920564e-02,1.113011136664825926e+02,1.561138007704466304e+02,1.280770282454771980e+00,2.942662012497522710e+02,3.674980745440474266e+02,6.940018430002995453e-01,9.953270646721529147e+01,3.887534807603227023e+02,6.802149112306771217e-02,5.099697720487703805e+02,5.096555329433386419e+02,9.968363851798181519e-03,3.216161912530950531e+02,5.043521525101181169e+02,1.104183217519469906e-01,2.053341403079435565e+02,2.979959831754643460e+02,4.195228568143619108e-02,1.154007692735283683e+02,3.046075091056760584e+02,-5.102562597120323395e-02,5.174482704459179558e+02,4.978988326905138138e+02,-2.615536750041019820e-02,3.749515785016063774e+02,5.183976808145998803e+02,-3.186609847613371821e-02,5.056760861961948308e+02,5.048242055667068371e+02,-2.497219617778463283e-02,5.216144215197286940e+02,4.773019088659946192e+02
1.580415652173000000e+12,3.391103991784216731e-03,1.880389440222167536e+02,9.109156750881504649e+01,1.131696065114540239e-02,2.111396517818509437e+02,7.890548265225534408e+01,2.013452588329245341e-02,1.676051272358457140e+02,7.941063813377633096e+01,1.047353218585505452e+00,2.422303670978865284e+02,8.870176962959057221e+01,8.946289971278955644e-01,1.532699487963446074e+02,9.157800199413588871e+01,9.970719990695664503e-02,2.507819293960904474e+02,1.646118157773196060e+02,2.276456180722097322e-02,1.121491176031314296e+02,1.564457940219057548e+02,1.297434370227141365e+00,2.918747820802483375e+02,3.645414650778509440e+02,7.155330076464482270e-01,9.865543890428969576e+01,3.895026219932993854e+02,7.880510757647690712e-02,5.101725132635077102e+02,5.089294378253911759e+02,1.013611926187336920e-02,5.708664681674615622e+02,5.336705726827833587e+02,9.165957029997784389e-02,1.955269449042470740e+02,3.019456275091219482e+02,2.725920430249942350e-02,1.146207732253766238e+02,3.074974121333997914e+02,-5.285990117216625428e-02,5.846235729143031676e+02,5.549071315718367714e+02,-2.785241278566491507e-02,3.755803451069687071e+02,5.181520772457769226e+02,-3.385759908848203631e-02,5.056330148501344866e+02,5.042238476204519770e+02,-2.585126224273843684e-02,6.019351292045536184e+02,5.280159964450315329e+02
1.580415652220000000e+12,3.395514735497595638e-03,1.881402671314093595e+02,9.101675788150474489e+01,1.131910641835731646e-02,2.114452170481447411e+02,7.918098157309678697e+01,2.015896378765036356e-02,1.678075454629858143e+02,7.944260440627147091e+01,1.046953629046931233e+00,2.424451348508048056e+02,8.921562389758668132e+01,8.679533555911829179e-01,1.534352614483387640e+02,9.153959496896565895e+01,9.938998398746201612e-02,2.509091675101468581e+02,1.645341847583507331e+02,1.717793766171316072e-02,1.112228841704952345e+02,1.562359280807579012e+02,1.264417092509551033e+00,2.922770156344798806e+02,3.645693180082984099e+02,6.954976215609379731e-01,9.825971734999740193e+01,3.900769699383382658e+02,7.343812654696640907e-02,5.098268405373403880e+02,5.075190459844378665e+02,1.011435332198203085e-02,3.214290698135583284e+02,5.040448963087562788e+02,1.040156876677222897e-01,1.952957617816789764e+02,2.986820848291608286e+02,4.406511760182155180e-02,1.146457287670838241e+02,3.057612588016877453e+02,-5.033097853982963776e-02,5.168800022674159891e+02,4.975758640925080272e+02,-2.751479950480234526e-02,3.741104143023115967e+02,5.432287203026835414e+02,-3.311846004941262217e-02,5.057226344087434882e+02,5.046954095124752939e+02,-2.575267173649771132e-02,5.228180443006139058e+02,4.771706999044187683e+02
1.580415652271000000e+12,3.388719805993201106e-03,1.881224173168422453e+02,9.109060804565844194e+01,1.131958325551551958e-02,2.114391182823373470e+02,7.913145047509094354e+01,2.017309008846213114e-02,1.679706541996103226e+02,7.937832987441348109e+01,1.046711514979853597e+00,2.423556862856297016e+02,8.851500680128317811e+01,8.473824217723657792e-01,1.536028350135138680e+02,9.074785737168939193e+01,1.007987397667283735e-01,2.509379894033861547e+02,1.645114426316484071e+02,1.713818136364797518e-02,1.116266756649018532e+02,1.566707073852326175e+02,1.279705743499083503e+00,2.923591304812697445e+02,3.652944441634540453e+02,7.455328002222844086e-01,1.001782969265416625e+02,3.868114323349822712e+02,7.332108165107903419e-02,5.107903315392859440e+02,5.081039385245642848e+02,1.037390174765646933e-02,3.221618289256084608e+02,5.054458075137659989e+02,1.225015169018455197e-01,1.958500274978754589e+02,2.993817899604837862e+02,4.537871084041369962e-02,1.153879827645303209e+02,3.059209666689056348e+02,-4.705132609332123017e-02,5.183390702392058529e+02,4.969321688104068357e+02,-2.563603502444994353e-02,3.736826932268008932e+02,5.182804743153294567e+02,-3.184528155394591303e-02,5.061534428656987075e+02,5.038584536515803620e+02,-2.468039977664155879e-02,5.218913168869465835e+02,4.764330532300510868e+02
